e,xmu,bkg,pre_edge,post_edge,der,sec,chie
6852.7284,0.55497243,0.55345374,0.18931095,0.5551656,3.10E-05,-6.69E-06,4.11E-03
6856.3209,0.55504367,0.55369555,0.18960473,0.55544963,3.46E-05,7.52E-06,3.65E-03
6859.7255,0.55521444,0.55392572,0.18988314,0.55571957,8.37E-05,1.18E-05,3.49E-03
6863.1133,0.55561193,0.55415582,0.19016017,0.55598891,1.15E-04,4.99E-06,3.94E-03
6866.5143,0.55599206,0.554388,0.19043829,0.55626004,1.18E-04,7.11E-07,4.34E-03
6869.9068,0.55641051,0.55462091,0.19071572,0.55653123,1.19E-04,-1.31E-08,4.84E-03
6873.512,0.55682742,0.55486995,0.19101053,0.55682022,1.17E-04,-1.02E-05,5.30E-03
6876.9209,0.55723436,0.55510701,0.19128929,0.55709424,4.79E-05,-2.32E-05,5.76E-03
6880.3462,0.55715476,0.55534687,0.1915694,0.55737033,-4.13E-05,-1.13E-05,4.89E-03
6883.969,0.55694351,0.55560249,0.19186565,0.55766315,-3.18E-05,6.29E-07,3.63E-03
6887.4102,0.55693036,0.55584726,0.19214706,0.55794208,-3.68E-05,-9.43E-06,2.93E-03
6890.8179,0.55669131,0.55609164,0.19242572,0.55821902,-9.63E-05,-7.26E-06,1.62E-03
6894.2257,0.55627373,0.55633813,0.1927044,0.55849672,-8.63E-05,7.79E-06,-1.74E-04
6897.6582,0.55610107,0.55658864,0.19298509,0.55877719,-4.31E-05,4.86E-06,-1.32E-03
6901.2952,0.55596928,0.55685664,0.1932825,0.55907517,-5.20E-05,-9.20E-06,-2.40E-03
6904.728,0.55573375,0.55711214,0.19356322,0.55935721,-1.08E-04,-1.01E-05,-3.73E-03
6908.1788,0.55522489,0.5573716,0.19384541,0.55964148,-1.21E-04,7.48E-06,-5.81E-03
6911.8341,0.55487254,0.55764941,0.19414433,0.55994343,-5.50E-05,1.51E-05,-7.51E-03
6915.8714,0.55480202,0.55795998,0.19447448,0.56027793,-5.28E-06,1.26E-05,-8.55E-03
6920.1446,0.55482865,0.55829316,0.19482392,0.5606331,4.95E-05,1.40E-05,-9.37E-03
6924.2123,0.55521473,0.55861476,0.19515655,0.56097227,1.12E-04,1.33E-05,-9.20E-03
6928.2801,0.55573764,0.55894074,0.1954892,0.56131251,1.58E-04,1.33E-05,-8.67E-03
6932.3695,0.55650366,0.55927278,0.19582361,0.56165563,2.20E-04,1.30E-05,-7.49E-03
6936.4669,0.55754249,0.55960973,0.19615867,0.56200048,2.64E-04,7.84E-06,-5.59E-03
6940.5558,0.55866877,0.55995015,0.19649305,0.5623457,2.85E-04,2.05E-06,-3.47E-03
6944.6547,0.55987324,0.56029549,0.19682824,0.56269282,2.81E-04,-3.47E-06,-1.14E-03
6948.7497,0.56097341,0.5606445,0.19716311,0.56304068,2.56E-04,-6.33E-06,8.90E-04
6952.8534,0.56197423,0.56099819,0.19749869,0.56339036,2.29E-04,-5.76E-06,2.64E-03
6956.97,0.56285904,0.56135685,0.19783532,0.56374221,2.09E-04,-6.98E-06,4.06E-03
6961.0817,0.56369315,0.56171887,0.19817156,0.56409474,1.72E-04,-1.01E-05,5.34E-03
6965.2064,0.56427551,0.56208574,0.19850886,0.56444945,1.26E-04,-1.12E-05,5.93E-03
6969.3452,0.5647304,0.56245751,0.19884731,0.56480648,7.93E-05,-9.71E-06,6.15E-03
6973.4785,0.56493151,0.56283233,0.19918531,0.56516411,4.52E-05,-5.98E-06,5.68E-03
6977.6202,0.56510471,0.56321139,0.19952399,0.56552357,2.98E-05,-1.56E-06,5.12E-03
6981.7629,0.56517857,0.56359394,0.19986276,0.56588421,3.23E-05,7.56E-07,4.29E-03
6985.9086,0.56537269,0.56398007,0.20020178,0.56624621,3.61E-05,-3.86E-07,3.77E-03
6990.0711,0.56547843,0.564371,0.20054217,0.56661078,2.91E-05,1.08E-06,3.00E-03
6994.2354,0.56561524,0.56476526,0.20088271,0.56697662,4.50E-05,9.95E-07,2.30E-03
6998.4029,0.56585373,0.56516288,0.2012235,0.56734385,3.74E-05,-3.64E-06,1.87E-03
7002.578,0.56592738,0.56556423,0.20156492,0.56771285,1.47E-05,-3.67E-06,9.83E-04
7006.7475,0.56597654,0.56596793,0.20190589,0.56808248,6.77E-06,5.77E-07,2.33E-05
7010.9268,0.56598394,0.56637539,0.20224765,0.56845408,1.95E-05,8.15E-06,-1.06E-03
7015.1134,0.56613993,0.56678629,0.20259001,0.56882745,7.50E-05,7.83E-06,-1.75E-03
7019.2973,0.56661159,0.56719956,0.20293214,0.5692017,8.51E-05,1.31E-06,-1.59E-03
7023.4918,0.56685289,0.56761644,0.20327515,0.56957802,8.60E-05,4.82E-06,-2.07E-03
7027.6865,0.56733306,0.56803582,0.20361817,0.56995548,1.26E-04,7.08E-06,-1.90E-03
7032.0863,0.56793201,0.56847824,0.20397797,0.57035261,1.47E-04,4.62E-06,-1.48E-03
7036.4989,0.56862738,0.56892448,0.20433881,0.57075213,1.66E-04,2.49E-06,-8.04E-04
7040.7019,0.56936467,0.56935176,0.20468251,0.57113382,1.68E-04,-3.72E-07,3.49E-05
7044.8983,0.57004124,0.56978047,0.20502567,0.57151605,1.63E-04,-3.84E-07,7.06E-04
7049.1054,0.5707358,0.57021228,0.20536971,0.57190038,1.65E-04,-1.85E-06,1.42E-03
7053.3085,0.57142979,0.5706456,0.20571342,0.57228547,1.48E-04,-6.61E-06,2.12E-03
7057.5231,0.57197801,0.57108193,0.20605807,0.57267275,1.09E-04,-9.38E-06,2.42E-03
7061.7464,0.57235358,0.5715209,0.20640343,0.57306197,6.84E-05,-7.56E-06,2.25E-03
7065.9661,0.5725558,0.57196114,0.20674849,0.57345198,4.57E-05,-4.10E-06,1.61E-03
7070.1948,0.57273951,0.57240388,0.2070943,0.57384398,3.38E-05,-2.76E-06,9.08E-04
7074.4153,0.57284157,0.57284722,0.20743943,0.57423635,2.23E-05,1.45E-06,-1.53E-05
7078.8467,0.57293283,0.5733142,0.20780181,0.57464955,4.64E-05,3.43E-06,-1.03E-03
7083.7221,0.57327341,0.57382956,0.20820049,0.5751056,5.43E-05,4.49E-07,-1.50E-03
7088.5875,0.57346178,0.57434544,0.20859836,0.57556223,5.08E-05,1.61E-06,-2.39E-03
7093.2708,0.57375822,0.57484345,0.20898134,0.5760032,6.97E-05,6.22E-06,-2.94E-03
7098.182,0.57413055,0.5753672,0.20938296,0.57646713,1.10E-04,6.56E-06,-3.35E-03
7103.0694,0.57484091,0.57588991,0.20978262,0.57693033,1.34E-04,-1.11E-06,-2.84E-03
7107.7629,0.57541431,0.57639329,0.21016644,0.5773766,9.98E-05,-3.63E-06,-2.65E-03
7112.6822,0.57580049,0.57692233,0.21056871,0.57784584,9.91E-05,7.74E-06,-3.04E-03
7117.6006,0.57638903,0.57745276,0.21097091,0.57831655,1.76E-04,1.28E-05,-2.88E-03
7122.3149,0.57749575,0.57796254,0.21135643,0.57876917,2.23E-04,5.33E-07,-1.26E-03
7127.2406,0.57853406,0.57849658,0.21175923,0.57924361,1.81E-04,-8.20E-06,1.01E-04
7132.1777,0.57928222,0.57903329,0.21216296,0.57972069,1.42E-04,-4.98E-06,6.74E-04
7137.1014,0.57993091,0.57956994,0.21256559,0.58019803,1.32E-04,-1.55E-07,9.77E-04
7142.058,0.58058697,0.58011158,0.21297093,0.58068013,1.40E-04,1.38E-06,1.29E-03
7146.8038,0.58129051,0.58063148,0.21335901,0.58114319,1.45E-04,-2.13E-06,1.78E-03
7151.5495,0.58196781,0.58115262,0.21374709,0.58160768,1.20E-04,-3.77E-06,2.21E-03
7156.5329,0.58245676,0.5817012,0.21415461,0.58209698,1.09E-04,7.57E-07,2.04E-03
7161.4961,0.58304959,0.58224888,0.21456048,0.58258588,1.27E-04,-7.77E-07,2.17E-03
7166.47,0.58372277,0.58279907,0.21496722,0.5830774,1.01E-04,-3.05E-06,2.50E-03
7171.4398,0.5840543,0.58335011,0.21537363,0.58357011,9.71E-05,-1.66E-07,1.91E-03
7176.4195,0.58468872,0.58390351,0.21578084,0.58406536,9.94E-05,-2.14E-06,2.12E-03
7181.4295,0.58504718,0.58446157,0.21619053,0.58456524,7.57E-05,-1.38E-06,1.58E-03
7186.2108,0.58542996,0.58499534,0.21658153,0.58504379,8.58E-05,2.22E-07,1.18E-03
7191.0167,0.58587008,0.585533,0.21697453,0.58552628,7.78E-05,-9.71E-07,9.12E-04
7196.0434,0.58619529,0.58609656,0.21738559,0.5860325,7.63E-05,9.42E-07,2.67E-04
7201.0693,0.5866369,0.58666125,0.21779658,0.58654026,8.73E-05,1.23E-06,-6.59E-05
7206.1154,0.5870746,0.58722941,0.21820922,0.58705168,8.87E-05,2.10E-06,-4.19E-04
7211.1643,0.58753238,0.58779909,0.2186221,0.58756502,1.08E-04,2.92E-06,-7.22E-04
7216.022,0.58814919,0.58834827,0.21901934,0.58806044,1.18E-04,6.31E-07,-5.39E-04
7221.1037,0.58870162,0.58892394,0.2194349,0.58858034,1.15E-04,-1.45E-06,-6.02E-04
7226.2091,0.58931808,0.58950343,0.21985239,0.58910431,1.03E-04,-7.91E-07,-5.02E-04
7231.1048,0.58973076,0.59006019,0.22025274,0.58960832,1.07E-04,3.73E-07,-8.91E-04
7235.9993,0.590364,0.59061784,0.22065299,0.59011375,1.07E-04,-1.47E-06,-6.87E-04
7241.1302,0.59079902,0.59120349,0.22107256,0.59064521,9.20E-05,-8.92E-07,-1.09E-03
7246.2473,0.59130729,0.59178867,0.22149102,0.59117694,9.74E-05,2.75E-06,-1.30E-03
7251.173,0.59177734,0.59235295,0.22189382,0.59169034,1.20E-04,2.73E-06,-1.56E-03
7256.3191,0.59251201,0.59294351,0.22231464,0.59222838,1.25E-04,-1.51E-06,-1.17E-03
7261.4751,0.59306431,0.59353624,0.22273628,0.59276915,1.04E-04,-1.58E-08,-1.28E-03
7266.4235,0.59356323,0.59410606,0.22314093,0.59328974,1.25E-04,3.24E-06,-1.47E-03
7271.3716,0.59429902,0.59467676,0.22354556,0.59381186,1.36E-04,1.05E-06,-1.02E-03
7276.5488,0.59494093,0.59527485,0.22396893,0.59435983,1.35E-04,-3.04E-07,-9.04E-04
7282.1611,0.59576,0.59592429,0.22442788,0.59495579,1.33E-04,-1.15E-06,-4.45E-04
7287.8047,0.59643551,0.59657844,0.22488938,0.59555709,1.22E-04,-1.92E-06,-3.87E-04
7293.2485,0.59711761,0.59721044,0.22533455,0.59613904,1.12E-04,2.01E-07,-2.51E-04
7298.6906,0.59764967,0.5978432,0.22577958,0.59672269,1.25E-04,1.81E-06,-5.24E-04
7304.1381,0.59847481,0.59847751,0.22622505,0.59730882,1.31E-04,-1.20E-06,-7.32E-06
7309.7854,0.59910619,0.59913602,0.22668686,0.59791845,1.11E-04,-9.96E-07,-8.07E-05
7315.4978,0.59973887,0.59980306,0.22715399,0.59853717,1.20E-04,3.58E-06,-1.74E-04
7320.9776,0.60044879,0.60044377,0.2276021,0.59913265,1.51E-04,1.12E-06,1.36E-05
7326.4552,0.60139688,0.60108502,0.22805003,0.59972982,1.32E-04,-3.65E-06,8.44E-04
7332.1705,0.60192933,0.60175492,0.2285174,0.60035495,1.10E-04,-1.56E-06,4.72E-04
7337.8887,0.60265942,0.60242593,0.22898501,0.60098247,1.14E-04,9.39E-07,6.32E-04
7343.3919,0.60321373,0.60307242,0.22943504,0.60158838,1.21E-04,1.13E-06,3.82E-04
7348.8952,0.60399078,0.60371957,0.22988507,0.60219623,1.27E-04,-2.08E-07,7.34E-04
7354.6172,0.60463851,0.6043931,0.23035299,0.60283028,1.19E-04,-1.47E-06,6.64E-04
7360.3403,0.60534841,0.60506739,0.230821,0.60346655,1.10E-04,-1.24E-06,7.60E-04
7365.884,0.60587878,0.6057211,0.23127433,0.60408486,1.05E-04,9.84E-07,4.27E-04
7371.4297,0.60650861,0.60637557,0.23172783,0.60470537,1.21E-04,2.91E-06,3.60E-04
7377.2018,0.60724815,0.60705727,0.23219984,0.60535328,1.38E-04,-6.31E-07,5.17E-04
7382.9607,0.60809539,0.60773789,0.23267078,0.60600184,1.14E-04,-3.59E-06,9.67E-04
7388.5131,0.60853446,0.60839452,0.23312483,0.60662914,9.70E-05,-1.06E-06,3.79E-04
7394.3309,0.60919852,0.60908295,0.23360058,0.60728855,1.02E-04,1.80E-06,3.13E-04
7400.1427,0.60971685,0.60977102,0.23407584,0.60794944,1.18E-04,2.89E-06,-1.47E-04
7405.9371,0.6105681,0.61045736,0.23454968,0.60861048,1.35E-04,4.09E-07,3.00E-04
7411.7556,0.61128709,0.61114683,0.23502548,0.60927643,1.23E-04,-3.16E-06,3.80E-04
7417.376,0.61197229,0.61181307,0.2354851,0.60992178,9.90E-05,-5.72E-08,4.31E-04
7423.0046,0.61240103,0.61248046,0.23594538,0.61057007,1.22E-04,3.68E-06,-2.15E-04
7428.8404,0.61337221,0.61317258,0.2364226,0.61124436,1.41E-04,-1.05E-06,5.40E-04
7434.6772,0.61404899,0.61386495,0.23689991,0.61192096,1.10E-04,-2.21E-06,4.98E-04
7440.3335,0.61463508,0.61453597,0.23736245,0.6125787,1.16E-04,1.71E-06,2.68E-04
7446.018,0.61536141,0.61521037,0.2378273,0.61324177,1.29E-04,-1.11E-06,4.09E-04
7451.9133,0.61613138,0.61590979,0.23830939,0.61393163,1.03E-04,-3.30E-06,6.00E-04
7457.8077,0.61657372,0.61660905,0.23879141,0.61462359,9.04E-05,7.45E-07,-9.56E-05
7463.4879,0.6171772,0.61728282,0.23925591,0.6152925,1.11E-04,2.33E-06,-2.86E-04
7469.2068,0.61784418,0.61796104,0.23972357,0.61596805,1.17E-04,1.19E-06,-3.16E-04
7475.1831,0.61854464,0.61866962,0.24021228,0.61667624,1.25E-04,8.63E-08,-3.38E-04
7481.1111,0.61933634,0.61937226,0.24069705,0.61738096,1.18E-04,-8.79E-07,-9.72E-05
7486.8151,0.61991664,0.62004809,0.24116349,0.61806117,1.15E-04,5.68E-07,-3.56E-04
7492.5644,0.62065492,0.620729,0.24163364,0.61874888,1.24E-04,-2.01E-07,-2.00E-04
7498.5622,0.62137866,0.62143899,0.24212411,0.61946856,1.13E-04,-1.81E-06,-1.63E-04
7504.7524,0.62202929,0.6221714,0.24263032,0.62021374,1.02E-04,-3.60E-07,-3.85E-04
7510.9676,0.62264902,0.62290644,0.24313857,0.62096439,1.08E-04,2.03E-06,-6.97E-04
7516.9819,0.62335366,0.62361746,0.24363039,0.62169313,1.27E-04,6.46E-07,-7.14E-04
7523.2401,0.62421042,0.62435712,0.24414215,0.62245386,1.16E-04,-8.27E-07,-3.97E-04
7529.6902,0.62483062,0.62511931,0.24466961,0.62324055,1.17E-04,1.84E-06,-7.81E-04
7535.9867,0.62569817,0.62586327,0.24518451,0.62401106,1.40E-04,1.08E-06,-4.47E-04
7542.2912,0.62658999,0.62660815,0.24570006,0.62478508,1.30E-04,-1.56E-06,-4.91E-05
7548.5558,0.62733694,0.62734837,0.24621235,0.62555672,1.20E-04,-4.95E-07,-3.09E-05
7554.8503,0.6280975,0.62809222,0.24672708,0.62633457,1.24E-04,5.08E-07,1.43E-05
7561.2291,0.6289105,0.62884622,0.24724871,0.62712542,1.26E-04,-3.35E-07,1.74E-04
7567.5332,0.62970157,0.62959161,0.24776422,0.62790955,1.20E-04,-2.07E-07,2.98E-04
7573.803,0.6304183,0.63033325,0.24827694,0.62869194,1.24E-04,-1.03E-06,2.30E-04
7580.139,0.63126311,0.63108309,0.24879506,0.62948514,1.07E-04,-1.84E-06,4.87E-04
7586.4354,0.63176965,0.63182866,0.24930995,0.63027592,1.01E-04,1.90E-06,-1.60E-04
7592.9482,0.63255254,0.63260037,0.24984254,0.63109654,1.31E-04,1.67E-06,-1.29E-04
7599.5299,0.63348887,0.63338086,0.25038076,0.6319286,1.23E-04,-1.57E-06,2.92E-04
7605.8879,0.63413874,0.63413544,0.25090068,0.63273499,1.11E-04,-5.55E-07,8.94E-06
7612.2032,0.63489453,0.63488566,0.25141713,0.63353854,1.16E-04,3.12E-07,2.40E-05
7618.5501,0.63560182,0.63564037,0.25193614,0.63434866,1.15E-04,3.18E-07,-1.04E-04
7624.9387,0.63635744,0.63640089,0.25245857,0.63516671,1.20E-04,-7.21E-08,-1.18E-04
7631.568,0.63715867,0.63719101,0.25300069,0.63601834,1.14E-04,2.01E-07,-8.75E-05
7638.1757,0.63786553,0.63797958,0.25354103,0.63686997,1.22E-04,1.85E-06,-3.09E-04
7644.3699,0.63872373,0.63871982,0.25404756,0.63767085,1.38E-04,5.10E-07,1.06E-05
7650.8021,0.63960327,0.63948958,0.25457356,0.63850509,1.29E-04,-8.38E-07,3.08E-04
7657.4475,0.64040676,0.64028611,0.25511698,0.63936975,1.27E-04,-1.26E-06,3.26E-04
7663.9232,0.64126527,0.64106358,0.25564654,0.64021506,1.12E-04,-1.80E-06,5.46E-04
7670.4424,0.64186414,0.64184762,0.25617964,0.64106873,1.03E-04,2.98E-07,4.47E-05
7676.9161,0.64260673,0.64262761,0.25670903,0.64191915,1.16E-04,1.45E-06,-5.65E-05
7683.4303,0.64337098,0.64341395,0.25724173,0.64277757,1.22E-04,6.38E-07,-1.16E-04
7689.9881,0.6442022,0.64420714,0.257778,0.64364449,1.24E-04,-5.87E-07,-1.34E-05
7696.5222,0.64499902,0.64499911,0.25831232,0.64451099,1.14E-04,3.03E-07,-2.38E-07
7703.028,0.64569354,0.64578935,0.25884434,0.64537646,1.28E-04,1.27E-06,-2.59E-04
7709.5975,0.64667674,0.64658912,0.25938156,0.64625314,1.31E-04,-7.25E-07,2.37E-04
7716.4397,0.64744979,0.64742408,0.25994108,0.64716914,1.19E-04,-4.17E-07,6.96E-05
7723.1993,0.64828977,0.64825105,0.26049385,0.64807703,1.25E-04,4.95E-07,1.05E-04
7729.8269,0.64912682,0.64906393,0.26103582,0.64897,1.25E-04,-2.47E-07,1.70E-04
7736.4902,0.649954,0.64988335,0.26158071,0.64987062,1.22E-04,-2.08E-07,1.91E-04
7743.0859,0.65074425,0.65069664,0.26212007,0.65076489,1.22E-04,2.72E-07,1.29E-04
7749.7374,0.6515763,0.65151911,0.262664,0.65166954,1.26E-04,4.29E-07,1.55E-04
7756.4469,0.65242234,0.65235106,0.26321268,0.65258495,1.28E-04,-5.59E-07,1.93E-04
7763.1388,0.65329433,0.65318309,0.26375991,0.65350082,1.18E-04,-7.94E-07,3.01E-04
7769.8415,0.65400436,0.65401865,0.26430802,0.65442103,1.18E-04,3.49E-07,-3.86E-05
7776.9114,0.6549134,0.65490228,0.26488616,0.65539475,1.23E-04,-9.50E-08,3.01E-05
7783.8992,0.65573235,0.6557779,0.26545759,0.65636032,1.16E-04,-3.14E-08,-1.23E-04
7790.9188,0.65654136,0.65665968,0.26603162,0.65733341,1.22E-04,7.78E-07,-3.20E-04
7797.9869,0.65745781,0.65754966,0.26660962,0.6583164,1.27E-04,6.64E-07,-2.49E-04
7805.0076,0.65833325,0.65843571,0.26718373,0.65929595,1.32E-04,4.85E-07,-2.77E-04
7812.0841,0.65931636,0.65933077,0.26776242,0.66028649,1.34E-04,-3.95E-07,-3.90E-05
7818.9284,0.6601989,0.66019826,0.26832211,0.66124755,1.26E-04,-9.78E-07,1.72E-06
7825.9834,0.66107243,0.66109425,0.26889903,0.66224134,1.20E-04,-2.69E-07,-5.90E-05
7833.1203,0.66190789,0.66200238,0.26948265,0.66324988,1.23E-04,1.21E-06,-2.56E-04
7840.2476,0.66282018,0.662911,0.27006549,0.66426034,1.38E-04,1.35E-06,-2.46E-04
7847.338,0.66386475,0.66381649,0.27064531,0.66526876,1.42E-04,-6.24E-07,1.31E-04
7854.2455,0.66480398,0.66470008,0.27121017,0.66625426,1.29E-04,-1.65E-06,2.81E-04
7861.4197,0.66568,0.66561923,0.27179684,0.66728105,1.19E-04,-3.64E-07,1.64E-04
7868.8091,0.6665298,0.66656738,0.27240111,0.66834206,1.24E-04,8.65E-07,-1.02E-04
7876.058,0.66748943,0.66749885,0.27299389,0.66938629,1.31E-04,1.84E-07,-2.55E-05
7883.2425,0.668423,0.66842327,0.27358141,0.67042456,1.26E-04,-6.06E-07,-7.47E-07
7890.4526,0.66930689,0.66935212,0.27417101,0.67146983,1.22E-04,3.66E-08,-1.22E-04
7897.463,0.67016424,0.67025627,0.27474429,0.67248934,1.27E-04,2.90E-08,-2.49E-04
7904.7106,0.67111454,0.67119197,0.27533697,0.67354664,1.23E-04,1.21E-07,-2.10E-04
7911.9548,0.67194469,0.67212813,0.27592936,0.67460678,1.29E-04,1.56E-06,-4.96E-04
7919.0254,0.67295438,0.67304266,0.27650756,0.67564477,1.45E-04,-4.92E-08,-2.39E-04
7926.2926,0.67402608,0.67398335,0.27710184,0.67671494,1.28E-04,-2.03E-06,1.16E-04
7933.6504,0.6748238,0.67493642,0.27770352,0.67780188,1.16E-04,1.06E-06,-3.05E-04
7940.723,0.67569297,0.6758531,0.27828188,0.67884995,1.43E-04,1.09E-06,-4.33E-04
7948.0264,0.67688137,0.67680019,0.27887912,0.67993559,1.31E-04,-2.38E-06,2.20E-04
7955.3677,0.6776138,0.67775258,0.27947945,0.68103027,1.08E-04,1.98E-07,-3.76E-04
7962.7663,0.67847675,0.67871274,0.28008448,0.682137,1.34E-04,3.09E-06,-6.39E-04
7970.0921,0.67958816,0.67966368,0.28068355,0.68323627,1.54E-04,8.48E-07,-2.04E-04
7977.2371,0.68070191,0.68059127,0.28126783,0.6843117,1.46E-04,-1.41E-06,2.99E-04
7984.6515,0.68171906,0.6815539,0.28187414,0.68543113,1.33E-04,-9.89E-07,4.47E-04
7992.2909,0.68270737,0.68254571,0.28249886,0.68658822,1.31E-04,3.81E-07,4.37E-04
7999.7304,0.68370158,0.68351143,0.28310722,0.6877186,1.39E-04,-6.77E-08,5.15E-04
8007.1509,0.68477242,0.68447446,0.28371403,0.68884961,1.30E-04,-1.28E-06,8.06E-04
8014.5359,0.68563326,0.68543258,0.28431794,0.68997871,1.20E-04,3.67E-08,5.43E-04
8021.7486,0.68652435,0.68636796,0.28490776,0.69108482,1.31E-04,1.13E-06,4.23E-04
8029.1921,0.68755331,0.6873328,0.28551646,0.69222982,1.37E-04,-9.78E-08,5.97E-04
8036.6172,0.68855438,0.68829465,0.28612364,0.6933755,1.30E-04,-8.15E-07,7.03E-04
8044.1444,0.6894904,0.68926905,0.28673919,0.69454054,1.24E-04,-6.91E-07,5.99E-04
