#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 23
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 7.32 mW
#Excitation Power Density: 1.23E+03 W/cm2
#ND Filter: 10.95 % (170/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 2
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 20x/ NA 0.45
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.721845776996474
#XY Stage Position: (13289.9,21552.2,33334.3)
#--------------------------------------
#Correction: Wavelength data:0.702 cm-1
#--------------------------------------
#Correction: Wavelength data:0.038 cm-1
#--------------------------------------
#--------------------------------------
#Average: N_2/7/2024 2:04:31 PM Index:23, N_2/7/2024 2:03:49 PM Index:22, N_2/7/2024 2:03:07 PM Index:21, N_2/7/2024 2:01:41 PM Index:19, N_2/7/2024 2:00:18 PM Index:17, N_2/7/2024 1:59:36 PM Index:16, N_2/7/2024 1:58:52 PM Index:15, N_2/7/2024 1:57:28 PM Index:13, N_2/7/2024 1:56:46 PM Index:12, N_2/7/2024 1:56:04 PM Index:11, N_2/7/2024 1:55:20 PM Index:10, N_2/7/2024 1:54:38 PM Index:9, N_2/7/2024 1:53:56 PM Index:8, N_2/7/2024 1:52:33 PM Index:6, N_2/7/2024 1:51:49 PM Index:5, N_2/7/2024 1:51:07 PM Index:4, N_2/7/2024 1:50:25 PM Index:3, N_2/7/2024 1:49:43 PM Index:2, N_2/7/2024 1:49:01 PM Index:1
#

wn(K_before)	K_before	wn(K_preconditioned)	K_preconditioned	wn(K_after)	K_after	wn(Na_before)	Na_before	wn(Na_precondtioned)	Na_precondtioned	wn(Na_after)	Na_after	
116.245689886375	0.246543286810822	116.393850478376	0.199546022337467	116.38594888417	0.21603803780777	116.232850009084	0.234477138811859	116.512379019463	0.214730519759716	116.527175553121	0.21824777309034
117.185632665281	0.239800510566271	117.333778345859	0.198341442665702	117.325877546897	0.213094459842804	117.172794080252	0.231733606013267	117.452294957886	0.219272595511788	117.467090002381	0.222989186629287
118.127463549004	0.242477161585114	118.27559428896	0.203915000254835	118.267694286795	0.217625178232326	118.114626258761	0.23534743770116	118.394098948564	0.223519137069497	118.408892500982	0.227590652417542
119.069199450259	0.257291277954856	119.217315251852	0.216810326517729	119.209416046368	0.230551329586563	119.056363454609	0.247025541376046	119.335807960844	0.228320819728058	119.350600021411	0.232795189658865
120.01084038342	0.280063744344866	120.158941248905	0.2329315768787	120.151042839982	0.247300364888703	119.998005682166	0.263850476216248	120.277422009094	0.233540211146679	120.292212578035	0.238349317781425
120.952386362846	0.300190711305622	121.100472294485	0.244725350704767	121.092574681999	0.25993091963483	120.939552955791	0.278712404253135	121.218941107676	0.238209984951027	121.233730185217	0.243232489006978
121.893837402902	0.306828313376353	122.041908402956	0.246794015730416	122.034011586784	0.26238633914938	121.881005289852	0.284300431438984	122.160365270953	0.241368749976771	122.175152857322	0.246248175863684
122.835193517942	0.297810055437698	122.983249588669	0.239489749325443	122.975353568698	0.25500142303806	122.822362698706	0.279222916247499	123.101694513283	0.242968567128429	123.116480608704	0.247644048258397
123.774473219481	0.281419535750319	123.922514394559	0.229175196215153	123.914619168987	0.244585994585995	123.76164369113	0.269173791415778	124.040947402733	0.243961134807048	124.055732010565	0.24847315055965
124.715639727328	0.269204281073531	124.863665977591	0.222922873667356	124.855771547976	0.23847494777345	124.7028114924	0.262011861942393	124.982087045992	0.245123923817	124.996870163322	0.249486027492543
125.656711353196	0.267810651965924	125.804722680896	0.224030722797249	125.796829047118	0.240156492516584	125.643884411489	0.262055213024105	125.923131811327	0.246347534747197	125.937913438385	0.250533365130678
126.597688111426	0.277212752560107	126.745684518824	0.231645200040915	126.73779168076	0.248595850501957	126.584862462747	0.269311739952437	126.864081713087	0.246997341612131	126.878861850098	0.250989043726178
127.538570016364	0.291812900282181	127.686551505714	0.241507861991211	127.678659463247	0.259313128680839	127.525745660518	0.279753624188941	127.804936765617	0.246480928891421	127.819715412803	0.250236617701512
128.477376577615	0.303172457650824	128.625343182568	0.24810916652777	128.617451933904	0.266164081107023	128.464553511683	0.28749623066998	128.743716535035	0.244970266558831	128.758493695761	0.248465687365142
129.418069018608	0.303959713051641	129.566020710019	0.247123292488243	129.558130256708	0.26492919676641	129.405247245119	0.287475868620767	129.684382131731	0.243259368285021	129.699157803083	0.246448308914237
130.356686543339	0.292186949364666	130.504623354853	0.238544716220792	130.496733695101	0.255699296964871	130.343866059375	0.278850916340377	130.622972872723	0.242015961573508	130.637747058063	0.244848708162582
131.29718957761	0.273592595110061	131.445111480083	0.226866511962132	131.437222615448	0.243247792134136	131.284370385696	0.265745186007447	131.5634490708	0.241658606041209	131.578221767217	0.244083975516089
132.235618122908	0.258277587232237	132.383525149977	0.218266887288202	132.375637078665	0.233745971258745	132.22280022013	0.255902557393987	132.50185084045	0.242374122380123	132.516622051302	0.244407183099958
133.175931807655	0.25357679782952	133.32382393019	0.216890800808808	133.315936653751	0.232027458458343	133.163115196538	0.254088345969132	133.442137697108	0.244110415830377	133.456907419488	0.245753056878054
134.116150739348	0.261595940829469	134.264027959598	0.223573082361083	134.256141477916	0.239071502428772	134.103335419699	0.26125454959602	134.382329804768	0.246810963799667	134.397098038899	0.248369428914259
135.054295822993	0.28020233365921	135.202158174576	0.236575896583351	135.194272485853	0.252927478969411	135.04148179189	0.275466953822791	135.32044812489	0.250543023803187	135.335214874129	0.252277142354029
135.994325490949	0.303490117616003	136.142172944747	0.2516714932337	136.13428805054	0.26896559583448	135.981512750925	0.292430411619029	136.260450976915	0.25484365990068	136.275216238355	0.256817753674129
136.934260448776	0.322159298232726	137.082093007044	0.262569524517683	137.074208907234	0.280331421360297	136.921448999634	0.305599432698766	137.20035912286	0.258297103328132	137.215122896727	0.260530232804262
137.872122199176	0.327380338414842	138.019939895512	0.264275804322264	138.012056588301	0.281627929164407	137.859312037999	0.309490233142709	138.138194121864	0.259516804566654	138.152956411508	0.262014573154258
138.811867978999	0.3168112106694	138.959670784301	0.256469766336535	138.951788271246	0.272659618538171	138.799059108318	0.303165494166865	139.077913097903	0.258054830747956	139.092673900424	0.260742546493355
139.749540978159	0.296881123782719	139.897328926014	0.243958074138797	139.889447205325	0.258599084827676	139.736733395057	0.291043738093774	140.015559353738	0.25473193267091	140.030318672489	0.257560661023956
140.689097637089	0.27741688358123	140.836870698404	0.232663690822205	140.828989771628	0.24612979686098	140.676291344087	0.279194989851751	140.955089216972	0.250778484558135	140.969847049048	0.253657172192959
141.628559657365	0.265252867605913	141.776317834388	0.226547105008796	141.768437701408	0.239650200264072	141.615754654267	0.271826174542364	141.894524445601	0.247124036245539	141.909280791224	0.249925903992577
142.5659495371	0.262811589986549	142.71369286341	0.226563014260535	142.705813522432	0.240262208083154	142.553145821003	0.269198846124898	142.831887594126	0.244339732274651	142.84664245665	0.246960128977773
143.50522252213	0.268652377676427	143.652950968637	0.231392911899215	143.645072421215	0.245812929743702	143.492420095547	0.271311305431982	143.771133795592	0.242706502216199	143.785887172115	0.245165048394779
144.442423793054	0.277767879801989	144.590137393327	0.237322516846165	144.582259637675	0.252323689835005	144.429622653079	0.275373293386217	144.708308343375	0.242289787135895	144.723060237244	0.24460684884223
145.381507799881	0.283585057999958	145.529206524847	0.240328503182593	145.521329562507	0.255405311978088	145.368707949034	0.277560423274825	145.647365574721	0.242924948455159	145.662115983039	0.245154871162356
146.318520518911	0.282840105240888	146.466204402121	0.239085426469068	146.458328231311	0.253658801867535	146.305721954286	0.2760876316047	146.584351578673	0.244520242276235	146.599100504787	0.246714158950145
147.257415604567	0.277703706817307	147.405084616956	0.235702144698145	147.397209239225	0.249739181785781	147.244618328681	0.272651747003495	147.523219896932	0.246889345542668	147.537967337936	0.249058043313441
148.194239828597	0.273818642990609	148.341894003712	0.233629185170387	148.334019417267	0.247490198865332	148.181443838541	0.270517448391567	148.460017413945	0.249564670469098	148.474763373193	0.251756025818332
149.132946050086	0.274661257946989	149.280585358865	0.234810858179701	149.27271156526	0.248810880386622	149.120151348379	0.271727813320017	149.398696876106	0.25208860755705	149.413441350698	0.254345141982675
150.069581835989	0.280176653501687	150.217206311972	0.239092600812815	150.209333309413	0.253628784173811	150.05678841973	0.276180402744283	150.33530596305	0.254266738920583	150.350048956334	0.256618185998478
151.008099250288	0.288894831619416	151.155708864422	0.245228752427638	151.147836654462	0.260516404215156	150.99530712199	0.282611402354875	151.273796626101	0.25615856261618	151.28853813517	0.258625244061046
151.944546654919	0.298073880483677	152.092141440728	0.251213421899118	152.084270021576	0.267056132679678	151.931755811675	0.289307533410491	152.210217339823	0.257787636843524	152.224957368031	0.26038886014001
152.882875318988	0.303640605922059	153.03045524743	0.254419800062706	153.022584620641	0.270278438403507	152.870085763316	0.293817600203654	153.148519260711	0.25892690707567	153.163257805158	0.261581226996189
153.819134399168	0.302313763429513	153.966699503759	0.253008821131548	153.958829667539	0.268365959297973	153.806346128164	0.293266957298985	154.084751658036	0.259323601060722	154.099488722062	0.262005494457063
154.755299437613	0.295023204718356	154.902849720587	0.248122510001801	154.894980674824	0.262734668357461	154.742512451088	0.288382145257845	155.020890017648	0.259125481163424	155.035625601486	0.261853854335685
155.691370448501	0.286474196237486	155.838905912089	0.242902327685466	155.831037656659	0.257154630262651	155.678584746256	0.282451334469968	155.956934353719	0.258910919349073	155.971668457587	0.26168618835958
156.627347445992	0.281309483167704	156.774868092431	0.240123595816702	156.767000627213	0.254702456303038	156.614563027833	0.278818951425867	156.892884680416	0.25912974610174	156.907617304536	0.261933466412292
157.5652047816	0.281697061374898	157.712710581865	0.241141411252148	157.70484390841	0.256636263283396	157.552421650045	0.279328963067427	157.830715292988	0.260044447986709	157.845446434465	0.262917192336782
158.500993596517	0.287106304685203	158.648484584097	0.245777704214965	158.640618700621	0.26262502190772	158.488211748663	0.283948446065559	158.766477445151	0.261809184576373	158.781207107328	0.264799505343938
159.43668844055	0.29604462034171	159.584164617678	0.252835744941111	159.576299524055	0.270895800464006	159.423907876204	0.291358132428415	159.702145630446	0.264440606092843	159.716873813541	0.267579013095012
160.374263070073	0.30511890149946	160.521724407739	0.260038829815405	160.513860105522	0.278207646833487	160.361483791745	0.299220736012692	160.639693549016	0.267832919433445	160.654420250139	0.271099168649366
161.309769816613	0.310497302259318	161.457216348288	0.265103153480307	161.449352835694	0.282303046592424	161.296991821408	0.305034064176463	161.575173644855	0.271724548696121	161.589898867347	0.275065336860309
162.245182634746	0.310986379086971	162.392614362667	0.267272314939942	162.384751639573	0.282955267983875	162.23240592247	0.307678644544688	162.510559816303	0.275905774005141	162.525283560386	0.27933454850998
163.182474685993	0.308998336764402	163.329891581161	0.268176377261099	163.322029649113	0.282346837791196	163.169699259153	0.308709809691171	163.447825168671	0.280501206646084	163.462547431449	0.283986507639769
164.117699491668	0.308541278735287	164.265101587542	0.270242561446732	164.257240444753	0.283521602482553	164.104925347368	0.310916423964622	164.383023335693	0.285619564771725	164.397744120506	0.289068676734723
165.052830411394	0.312130510188793	165.200217710204	0.274911678091962	165.192357356558	0.288088489674952	165.040057549446	0.315962905537636	165.31812762078	0.291317775087631	165.332846927853	0.294737448298571
165.987867459313	0.3204298753512	166.135239963285	0.282596373672488	166.127380398666	0.29628232721134	165.975095879516	0.324121224595359	166.253138038068	0.29772122638877	166.267855867623	0.301076896748222
166.924783004339	0.332599824791381	167.072140684493	0.292827885254215	167.064281910447	0.307246699827606	166.91201270921	0.334680628162564	167.190026900302	0.304962991319016	167.204743249444	0.308241917208366
167.859632153071	0.346553561451235	168.006975042848	0.304108046662468	167.999117057585	0.31902279305177	167.846863139708	0.346025115727714	168.124849426429	0.312855360266314	168.139564298497	0.316093558168567
168.794387472419	0.359091407497561	168.941715574041	0.314505575962573	168.933858377448	0.329277984347543	168.781619740632	0.356474737085511	169.05957812718	0.321080424830412	169.074291522396	0.32426390696184
169.729048976504	0.367507828407237	169.876362292202	0.322735416098805	169.868505884158	0.336885790303247	169.716282526097	0.364595040662538	169.994213016678	0.329334154655301	170.008924935268	0.332436727129922
170.663616679452	0.37240239452088	170.810915211452	0.329331855183727	170.803059591839	0.342653445306568	170.650851510236	0.370736779678636	170.928754109042	0.337518841074122	170.943464551226	0.340493849778091
171.600061960213	0.376122697095441	171.747345679552	0.335763188754865	171.739490849915	0.348189764494007	171.587298074694	0.376244575491336	171.865172727095	0.345621951732663	171.87988168998	0.348430924680224
172.534441905424	0.381059838858206	172.681710845518	0.343263625892628	172.673856804075	0.354958172199529	172.521679300706	0.382439059350109	172.799526069743	0.353456303989637	172.814233556666	0.356075693649462
173.468728091881	0.387971852590147	173.615982254953	0.352257798498718	173.608129001583	0.363391783266401	173.455966767771	0.389583860778664	173.733785657638	0.360719979769419	173.748491668823	0.363280298874117
174.402920533688	0.396795125283028	174.550159921968	0.362439474526222	174.542307456555	0.373032628288395	174.390160489998	0.39735461529367	174.667951504893	0.367442550004596	174.682656040561	0.36989944963665
175.337019244962	0.406525484962636	175.484243860668	0.372912930007509	175.476392183093	0.382843267978349	175.324260481499	0.405170564917553	175.602023625612	0.373413033497969	175.616726685985	0.375848279944627
176.271024239806	0.415530588950978	176.418234085158	0.382188045437678	176.410383195303	0.391268558269571	176.258266756373	0.412144534596505	176.536002033899	0.378429125675627	176.550703619199	0.380948691146859
177.204935532318	0.421841784430465	177.352130609546	0.388840398055319	177.344280507288	0.396828503633221	177.192179328726	0.417164716179836	177.46988674386	0.382184815098053	177.484586854313	0.38485792156008
178.138753136605	0.424652409197498	178.285933447929	0.392341074100402	178.278084133151	0.399113484385343	178.125998212658	0.419785104393131	178.403677769595	0.384530160028494	178.418376405418	0.387416172747821
179.074446849459	0.424843687332361	179.221612365953	0.39313120706339	179.213763840202	0.398911024457666	179.061693207666	0.42037569404473	179.339344851836	0.385283294181099	179.354042010138	0.388497243941762
180.008076922	0.423820097057289	180.155227677034	0.392089392647933	180.147379938528	0.397186158151921	179.995324559466	0.419799319275719	180.272948353828	0.384481478700136	180.287644037948	0.387968022284289
180.939643961054	0.422010699745211	181.086779987989	0.389710709926211	181.078933034951	0.394620857376085	180.926892874893	0.418239538896277	181.204488882377	0.382171364158466	181.219183095644	0.385854099910109
181.873086953372	0.419549177202623	182.020208223286	0.386426792845177	182.012362057256	0.391488163049249	181.860337146089	0.415773292461058	182.137905312135	0.378536001391687	182.15259805166	0.382383926126353
182.806436327923	0.416254835715279	182.953542843035	0.382221758263375	182.945697463892	0.387780355523186	182.79368779932	0.412123858966755	183.071228128119	0.373754594939579	183.085919394121	0.377828894497409
183.739692098781	0.411637051011352	183.886783861315	0.376630653424952	183.878939268943	0.383005246179627	183.726944848673	0.406795728642695	184.00445734441	0.367964295476109	184.019147137114	0.372287381054208
184.672854280037	0.404485246494313	184.819931292208	0.369197928361984	184.812087486487	0.376629401265542	184.660108308228	0.399253600823659	184.93759297509	0.361209304315213	184.952281294718	0.365840703715911
185.605922885763	0.394320583032671	185.752985149789	0.359920780354002	185.745142130603	0.368596083585273	185.593178192063	0.389377156230747	185.870635034233	0.353820384128743	185.885321881007	0.358709372238054
186.538897930033	0.381744335895572	186.685945448135	0.349542964013487	186.678103215363	0.359460349444827	186.526154514246	0.377879544764319	186.803583535915	0.346032923379545	186.818268910054	0.3512401026817
187.47177942692	0.368728586519899	187.618812201315	0.339188966248849	187.610970754842	0.350438592019567	187.459037288856	0.36620050161046	187.736438494205	0.33824849386076	187.75112239593	0.343807275253442
188.404567390495	0.356861290606063	188.551585423396	0.329735029445373	188.543744763105	0.342305090419538	188.391826529962	0.355479695180285	188.66919992317	0.33075598521226	188.683882352707	0.33663436671221
189.335294223452	0.347017469589281	189.482297548177	0.321523703382834	189.474457672288	0.335261198979895	189.322554637565	0.346270571394727	189.599900281482	0.323811746585509	189.614581242156	0.329896728776986
190.267895359848	0.339349210242874	190.414883947509	0.31443179675414	190.407044857562	0.32931392231077	190.255157051106	0.338644592554594	190.532474891243	0.317541753539899	190.547154380169	0.323722367314115
191.200403005088	0.333637362414786	191.347376857906	0.308299908743931	191.339538553784	0.324138124573201	191.187665973303	0.33243719564881	191.464956013839	0.312103020327883	191.479634031235	0.318141928983203
192.132817173235	0.328920842225746	192.279776293421	0.302684793213101	192.271938775008	0.319355550276548	192.120081418212	0.327105797625312	192.397343663324	0.307441853482094	192.412020209416	0.313177503225306
193.06513787834	0.324059740907504	193.21208226811	0.297452283262957	193.204245535286	0.314611563141863	193.052403399888	0.322174753712887	193.32963785376	0.303512026878164	193.344312928766	0.308917044405762
193.997365134455	0.3189429141065	194.144294796024	0.292687599092605	194.136458848672	0.310010985122115	193.984631932384	0.317597442842019	194.261838599192	0.30025307445354	194.276512203334	0.305396097794878
194.929498955633	0.314111015186775	195.076413891216	0.288649406097439	195.068578729217	0.305803011238067	194.916767029747	0.313578871620559	195.19394591367	0.297603042857066	195.208618047171	0.30251997093223
195.861539355916	0.310277291636718	196.008439567726	0.285482277725428	196.000605190962	0.30229884544419	195.848808706025	0.310534083036056	196.125959811237	0.295454144184217	196.140630474318	0.30021353226287
196.79348634935	0.307916571251631	196.940371839602	0.283291337933469	196.932538247951	0.299795343728852	196.780756975262	0.308611656331572	197.05788030594	0.293818824028756	197.072549498822	0.298488996488979
197.723374112407	0.30700060661102	197.870244914364	0.282010444304529	197.862412106057	0.298235787244548	197.710646011241	0.307806063388642	197.987741630142	0.292645333794888	198.002409356144	0.297302403838503
198.655134531247	0.307326007353356	198.801990616066	0.281366748726182	198.794158592638	0.297540627994313	198.642407705502	0.307938372583256	198.91947555821	0.29187262634403	198.934141814454	0.296621630794133
199.586801585323	0.308476119381794	199.733642955216	0.281141992282949	199.725811716551	0.297407162539083	199.574076034809	0.30882268856003	199.851116125494	0.29143062674715	199.865780912198	0.296238997328367
200.518375288666	0.30969383542936	200.665201945842	0.281020614334382	200.657371491827	0.297214299140939	200.505651013191	0.310061606212081	200.782663346028	0.291113939939898	200.797326663414	0.295909581573134
201.447890605094	0.310380962197242	201.594702582799	0.280566135748852	201.586872911652	0.296478864950359	201.435167601772	0.311161608281389	201.712152239481	0.290737399448958	201.726814090871	0.295421581331959
202.379277845925	0.310514244180971	202.526075115333	0.279682931173764	202.518246228596	0.295027522877247	202.366556117257	0.311892099515051	202.643513005452	0.290152353602957	202.658173387965	0.294615962862158
203.310571778078	0.310460290973819	203.457354341394	0.278366103995572	203.44952623895	0.293032113056956	203.29785132387	0.312317403647096	203.574780466719	0.289216238733282	203.589439380579	0.29345111856165
204.241772415564	0.310162879055988	204.388540275006	0.276758405981514	204.380712956736	0.290715288548318	204.229053235631	0.312465148663703	204.505954637305	0.287870577344783	204.520612082732	0.291907174835012
205.170915509079	0.309759397440073	205.317668697866	0.274838731144633	205.309842161998	0.288251518321532	205.15819760054	0.312235575033814	205.435071323718	0.28605860328824	205.449727304025	0.289921322528542
206.099965729052	0.309011025369652	206.246704249381	0.272563599190488	206.238878495798	0.285748648770328	206.087249091714	0.311493878164237	206.364095140547	0.283731388664725	206.378749655956	0.287460270331911
207.030886960099	0.307658567710578	207.177610783168	0.269834180014947	207.169785813407	0.283042270521935	207.018171596457	0.310155207216636	207.294989916598	0.280974735254737	207.309642964236	0.284572669676548
207.961714952482	0.305411254456431	208.108424080499	0.2666074384339	208.100599894438	0.279848648830024	207.949000862347	0.307932691159921	208.225791457964	0.277875156601255	208.240443038048	0.281353394042926
208.890486242872	0.302153383912485	209.037180709038	0.263035883931094	209.029357304909	0.276025160443282	208.877773423366	0.304754441271389	209.154536357099	0.274509201006817	209.169186472944	0.277877753821182
209.82112799658	0.297991440797144	209.9678077721	0.25912925090404	209.959985151443	0.27173627084497	209.808416450196	0.300626331892855	210.085151667725	0.270955509119525	210.099800316457	0.27425037630932
210.749713469086	0.293515207174548	210.89637858716	0.255162842003695	210.888556748199	0.267450447600019	210.737003192953	0.295983467919453	211.013710756899	0.267368941326097	211.028357941832	0.270569608918045
211.680169040006	0.289264897421424	211.826819471844	0.251479263886778	211.818998416114	0.263538807509082	211.667460036613	0.291379826189022	211.944139892668	0.263794388596006	211.958785610932	0.266899826689661
212.610531442209	0.285555731863998	212.757167190019	0.24816695571888	212.749346917404	0.260215106937501	212.597823711367	0.287240176934262	212.874475863697	0.260278151334043	212.889120115509	0.26331140874394
213.538838194389	0.282384956106544	213.685459291348	0.245224098025618	213.67763980008	0.25744165733078	213.526131733222	0.283670849420996	213.802756244419	0.25686965652918	213.817399033091	0.259896450997026
214.469014497623	0.279614310043185	214.615620914959	0.242532931330167	214.60780220657	0.254987481584412	214.456309308625	0.280677781940145	214.732906124409	0.253607411295845	214.747547447067	0.256704494849641
215.399097674082	0.276844315545245	215.545689414001	0.240021141696175	215.537871488374	0.252567738928795	215.386393757064	0.2780602984347	215.66296288159	0.250488880046499	215.677602738459	0.253697119800444
216.327125831405	0.273854065121486	216.473702927065	0.237458318271368	216.465885782432	0.2498484928278	216.314423183492	0.27545050335137	216.590964679326	0.247485700871096	216.605603073713	0.250821976488498
217.257022992664	0.27048074610776	217.403585415308	0.234763396922622	217.395769053208	0.246817222617319	217.244321616348	0.272637615472426	217.520835429234	0.244545564379492	217.535472358271	0.248037223711661
218.184865555068	0.266878244497386	218.331413337848	0.23205466547595	218.323597756505	0.243748547609643	218.172165447475	0.269703276314843	218.448651639959	0.241740610103527	218.463287106952	0.24535521368566
219.114576756929	0.263352749785485	219.261109871091	0.229466832786603	219.253295072042	0.240869418226867	219.101877920548	0.266650296651314	219.378336438385	0.239042456133771	219.392970440465	0.242773786767218
220.042233780081	0.260233054731737	220.188752258771	0.227222702854502	220.180938240246	0.238282251327271	220.029536212045	0.26366353735178	220.305967117762	0.236454376529055	220.32059965824	0.240278584990718
220.971759078315	0.257525525733446	221.118262892793	0.225285219751036	221.110449656328	0.236030492858236	220.959062781112	0.260679185073521	221.235466020487	0.233949621159895	221.25009709649	0.237874286553639
